id,node_id,position 
292799393,2963355310,5
292799393,2963355312,6
292799393,2963355313,7
292799393,5460599410,8
292799393,5460599411,9
292799393,2963355315,10
292799393,2963355316,11
292799393,2963355317,12
292799393,2963355318,13
292799393,2963355303,14
292815677,2963678129,0
292815677,2963678130,1
292815677,2963678131,2
292815677,2963678132,3
292815677,2963678133,4
292815677,2963678134,5
292815677,2963678135,6
292815677,2963678136,7
292815677,2963678137,8
292815677,2963678138,9
292815677,2963678139,10
292815677,2963678140,11
292815677,2963678141,12
292815677,2963678142,13
292815677,2963678143,14
292815677,2963678144,15
292815677,2963678145,16
292815677,2963678146,17
292815677,2963678147,18
292815677,2963678148,19
292815677,2963678149,20
292815677,2963678150,21
292815677,2963678151,22
292815677,2963678129,23
292815687,2963678502,0
292815687,2963678503,1
292815687,2963678504,2
292815687,2963678505,3
292815687,2963678502,4
293917644,2974954077,0
293917644,3087880979,1
293917644,3087880978,2
293917644,2974954076,3
293917644,2974954074,4
293917644,3087880976,5
293917644,2974954075,6
293917644,2974954077,7
294108352,2976832174,0
294108352,2976832162,1
294108352,2976832165,2
294108352,2976832168,3
294108352,2976832164,4
294108352,2976832161,5
294108352,2976832156,6
294108352,2976832153,7
294108352,2976832159,8
294108352,2976832170,9
294108352,2976832176,10
294108352,33495656,11
294108369,2976831802,0
294108369,5203216452,1
294108369,2976831793,2
294108386,2976831697,0
294108386,2976831707,1
294108386,2976831716,2
294108386,2976831720,3
294108386,2976831725,4
294108386,2976831742,5
294108386,2976831755,6
294108386,2976831788,7
294108386,3838379987,8
294108396,2976832227,0
294108396,2976832226,1
294108396,2976832225,2
294108396,2976832224,3
294108396,2976832221,4
294108396,2976832219,5
294108396,2976832193,6
294108396,33754549,7
294108406,2976831577,0
294108406,2976831573,1
294108406,2976831572,2
294108406,2976831574,3
294108406,2976831576,4
294108406,2976831575,5
294108406,2976831571,6
294108406,2976831566,7
294108406,2976831570,8
294108406,2976831569,9
294108406,2976831564,10
294108406,2976831561,11
294108406,2976831560,12
294108406,2978947845,13
294108406,2976831554,14
294108406,2976831552,15
294108406,2976831553,16
294108406,2976831558,17
294108406,2976831557,18
294108406,2976831551,19
294108406,2976831550,20
294108406,2976831549,21
294108406,2976831548,22
294108406,2976831546,23
294108406,2976831544,24
294108406,2976831543,25
294108406,2976831542,26
294108406,2976831540,27
294108406,2976831538,28
294108406,2976831536,29
294108406,2976831535,30
294108406,2976831533,31
294108406,2976831532,32
294108406,2976831530,33
294108406,2976831529,34
294108406,2976831527,35
294108406,2976831525,36
294108406,2976831524,37
294108406,2976831522,38
294108406,2976831520,39
294108406,2976831517,40
294108406,2976831516,41
294108406,2976831512,42
294108406,2976831510,43
294108406,2976831509,44
294108406,2976831507,45
294108406,2976831505,46
294108406,2976831504,47
294108406,2976831502,48
294108406,2976831501,49
294108406,2976831499,50
294108406,2976831497,51
294108406,2976831495,52
294108406,2976831494,53
294108406,2976831493,54
294108406,2976831491,55
294108406,2976831489,56
294108406,2976831488,57
294108406,2976831486,58
294108406,2976831485,59
294108406,2976831483,60
294108406,2976831482,61
294108406,2976831480,62
294108406,2976831478,63
294108406,2976831477,64
294108406,2976831475,65
294108406,2976831474,66
294108406,2976831472,67
294108406,2976831471,68
294108406,2976831470,69
294108406,2976831468,70
294108406,2976831467,71
294108406,2976831466,72
294108416,2976831957,0
294108416,2976831956,1
294108416,245457949,2
294108416,2976831946,3
294108416,2976831957,4
294308480,2978967856,0
294308480,2978967858,1
294308480,2978967857,2
294308480,2978967855,3
294308480,2978967853,4
294308480,2978967851,5
294308480,2978967849,6
294308480,2978967850,7
294308480,2978967852,8
294308480,2978967854,9
294308480,2978967856,10
294440930,2980388120,0
294440930,2980388124,1
294440930,2980388121,2
294440930,2980388119,3
294440930,2980388122,4
294440930,2980388125,5
294440930,2980388123,6
294440930,2980388118,7
294440930,2980388115,8
294440930,2980388111,9
294440930,2980388110,10
294440930,2980388109,11
294440930,2980388112,12
294440930,2980388113,13
294440930,2980388114,14
294440930,2980388116,15
294440930,2980388117,16
294440930,2980388120,17
294493023,2980886111,0
294493023,2980886109,1
294493033,2980886125,0
294493033,2980886120,1
294493033,2980886121,2
294493033,2980886124,3
294493033,2980886123,4
294493033,2980886118,5
294493033,2980886113,6
294494929,2980904108,0
294494929,2980904103,1
294494929,2980904101,2
294494929,2980904100,3
294494929,2980904099,4
294494929,2980904097,5
294494929,2980904096,6
294494929,2980904095,7
294494929,2980904094,8
294494929,2980904098,9
294494929,2980904102,10
294494929,2980904104,11
294494929,2980904105,12
294494929,2980904109,13
294494929,2980904111,14
294524521,1104671660,0
294524521,2981258503,1
294524521,2981258499,2
294606058,2981974086,0
294606058,2981974084,1
294606058,2981974082,2
294606058,2981974081,3
294606058,2981974080,4
294606058,2981974079,5
294606058,2981974078,6
294606058,2981974077,7
294606058,2981974076,8
294606058,2981974075,9
294606058,2981974074,10
294606058,2056805670,11
294606068,2981974367,0
294606068,2981974366,1
294606068,2981974375,2
294606068,2981974377,3
294606068,2981974378,4
294606068,2981974367,5
294606889,2981983513,0
294606889,417323252,1
294606889,417323251,2
294606889,417323250,3
294606889,417323249,4
294606889,417322792,5
294606889,2981983512,6
294606889,2981983511,7
294606889,2981983509,8
294606889,2981983510,9
294606889,2981983513,10
294606899,2981983465,0
294606899,5388175451,1
294606899,2981983459,2
294606899,2981983231,3
294606899,2981983230,4
294681163,2982746262,0
294681163,2982746261,1
294681163,2982746256,2
294681163,2982746255,3
294681163,2982746268,4
294681163,2982746270,5
294681163,2982746262,6
294681177,2982746090,0
294681177,2982746089,1
294681177,2982746087,2
294681177,2982746086,3
294681177,2982746084,4
294681177,2982746083,5
294681177,2982746082,6
294740161,2983571356,0
294740161,700632906,1
294740161,700632905,2
294740161,2983571354,3
294740161,700632907,4
294740161,2983571345,5
294740161,700632908,6
294740161,2983571336,7
294740161,2983571328,8
294740161,700632909,9
294740161,2983571325,10
294740161,700632910,11
294740161,2983571320,12
294740161,2983571315,13
294740161,700632911,14
294740161,2983571307,15
294740161,2983571301,16
294740161,700632904,17
294740171,2983571259,0
294740171,2983571254,1
294740171,524697759,2
294740171,524761778,3
294740181,2983571334,0
294740181,2983571335,1
294740181,2983571333,2
294740181,2983571329,3
294740181,2983571326,4
294740181,2983571327,5
294740181,2983571331,6
294740181,2983571332,7
294740181,2983571334,8
294776024,2983954662,0
294776024,2983954655,1
294776024,2983954659,2
294776024,2983954667,3
294776024,2983954662,4
294776034,2983954920,0
294776034,2983954903,1
294776034,2983954887,2
294776034,2983954870,3
294776044,2983954886,0
294776044,2983954887,1
294776044,2983954870,2
294776044,2983954869,3
294776044,2983954886,4
294778333,2983981253,0
294778333,2983981259,1
294778333,2983981261,2
294778333,2983981260,3
294778344,2983980920,0
294778344,2983980917,1
294778344,2983980915,2
294778344,2983980911,3
294778344,2983980907,4
294778344,2983980903,5
294778344,2983980899,6
294778344,2983980896,7
294778344,2983980895,8
294778344,2983980898,9
294778344,2983980902,10
294778344,2983980906,11
294778344,2983980910,12
294778344,2983980914,13
294778344,2983980916,14
294778344,2983980918,15
294778344,2983980922,16
294778344,2983980923,17
294778344,2983980925,18
294778344,2983980930,19
294778344,2983981034,20
294778344,2983981035,21
294778344,2983981038,22
294778344,2983981042,23
294778344,2983981045,24
294778344,2983981052,25
294778344,2983981057,26
294778344,2983981058,27
294778344,2983981054,28
294778344,2983981033,29
294778344,2983980926,30
294778344,2983980924,31
294778344,2983980920,32
295040385,2987126564,0
295040385,2987126563,1
295040385,2987126543,2
295040385,2987126544,3
295040385,2987126564,4
295176924,2988831016,0
295176924,2988831006,1
295176924,2988831005,2
295176924,2988831002,3
295176924,2988831001,4
295176924,2988831004,5
295176924,2988831010,6
295176924,2988831009,7
295176924,2988831017,8
295176924,2988831019,9
295176924,2988831023,10
295176924,2988831021,11
295176924,2988831018,12
295176924,2988831016,13
295176934,2988831041,0
295176934,2988831042,1
295176934,2988831053,2
295176934,2988831060,3
295176934,2988831065,4
295176934,2988831079,5
295594763,2470653154,0
295594763,5346288063,1
295594763,5346288064,2
295594763,2993358093,3
295594763,2993358086,4
296377719,534942104,0
296377719,3001728058,1
296377719,3001728060,2
296377719,3001728061,3
296377719,3001728063,4
296377719,3001728064,5
296377719,3001728066,6
296377719,3001728068,7
296377719,3001728071,8
296377719,3001728074,9
296377719,3001728076,10
296377719,3001728077,11
296377719,3001728079,12
296377719,3001728081,13
296377719,3001728082,14
296377719,3001728083,15
296377719,3001728080,16
296377719,3001728078,17
296377719,3001728075,18
296377719,3001728073,19
296377719,3001728072,20
296377719,3001728070,21
296377719,3001728069,22
296377719,3001728067,23
296377719,3001728065,24
296377719,3001728062,25
296377719,3001728059,26
296377719,3001728056,27
296377719,3001728055,28
296377719,3001728057,29
296377719,3001728052,30
296377719,3001728050,31
296377719,3001728047,32
296377719,3001728046,33
296377719,3001728043,34
296377719,3001728041,35
296377719,3001728042,36
296377719,3001728044,37
296377719,3001728045,38
296377719,3001728048,39
296377719,3001728049,40
296377719,3001728051,41
296377719,3001728054,42
296377719,3001728053,43
296377719,534942104,44
296561139,3003566045,0
296561139,3003566056,1
296561139,3003566061,2
296561139,3003566069,3
296561139,3003566073,4
296561139,3003566074,5
296594729,2291969937,0
296594729,2291969938,1
296594729,1763298872,2
296594729,2291969940,3
296594729,2291969941,4
296594729,1763298874,5
296594729,2291969942,6
296594729,2291969943,7
296594729,2291969944,8
296594729,2045579040,9
296892076,1779976355,0
296892076,1779976356,1
296892076,1779972257,2
296892076,1779976269,3
296892076,3562567802,4
296892076,1779976267,5
296892076,5388175388,6
296892076,1779976268,7
296971185,3007999350,0
296971185,3007999351,1
296971185,3007999349,2
296971185,3007999348,3
296971185,3007999350,4
297125851,2485875975,0
297125851,438698295,1
297125851,438698181,2
297125851,2485875882,3
297306350,3011793209,0
297306350,3011793210,1
297306350,3011793211,2
297306350,3011793212,3
297306350,3011793213,4
297306350,3011793214,5
297306350,3011793215,6
297306350,3011793216,7
297306350,3011793209,8
297437713,3013315587,0
297437713,3013315588,1
297787566,3016914666,0
297787566,981795954,1
297787566,34182512,2
297787566,1071404676,3
297787566,34161542,4
297787566,1071404681,5
297787566,34381562,6
297787566,1055998187,7
297787566,34384558,8
297787566,1055998192,9
297787566,1268343603,10
297787566,34647221,11
297787566,1055998179,12
297787566,34502990,13
297787566,1055960098,14
297787566,34513268,15
297787566,1055960024,16
297787566,34670127,17
297787566,1069465811,18
297787566,1069465786,19
297787566,1069465888,20
297787566,33309722,21
297787566,1055960066,22
297787566,1055959965,23
297787566,33309723,24
297787566,1055960019,25
297787566,1602000935,26
297999778,2957729655,0
297999778,3019081064,1
297999778,3019081067,2
297999778,3019081068,3
297999778,2957729655,4
299047834,3029799736,0
299047834,3029799762,1
299047834,3029799747,2
299047834,3029797923,3
299047834,3029799742,4
299047834,3029799759,5
299047834,3029799750,6
299047834,3029797932,7
299047834,3029799753,8
299047834,3029799748,9
299047834,3029799763,10
299047834,3029797931,11
299047834,3029799736,12
299081009,3030271950,0
299081009,3030271951,1
299081009,3030271952,2
299081009,3030271953,3
299081009,3030271950,4
299549067,3035472062,0
299549067,3035472063,1
299549067,3035472064,2
299549067,3035472065,3
299672664,3037113939,0
299672664,3037113952,1
299672664,3037113943,2
299672664,3037113932,3
299672664,3037113934,4
299672664,3037113933,5
299672664,3037113939,6
299672674,3037113891,0
299672674,3037113889,1
299672674,3037113887,2
299672674,3037113888,3
299672674,3037113890,4
299672674,3037113894,5
299672674,3037113896,6
299672674,3037113898,7
299672674,3037113901,8
299672674,3037113903,9
299672674,3037113902,10
299672674,3037113899,11
299672674,3037113897,12
299672674,3037113895,13
299672674,3037113891,14
299672685,3037113946,0
299672685,3037113931,1
299672697,3037113847,0
299672697,3037108832,1
299672697,3037108820,2
299672697,3037113846,3
299672697,3037113857,4
299674980,3037153997,0
299674980,3037153998,1
299674980,3037153999,2
299674980,3037154000,3
299674980,3037154001,4
299674980,3037154002,5
299675625,3037158277,0
299675625,3037158278,1
299675625,562491016,2
299675625,562491018,3
299675625,3037158273,4
299675625,3037158277,5
299677363,3037184758,0
299677363,3037184761,1
299677363,3037184762,2
299677363,3037184763,3
299677363,3037184767,4
299677363,3037184771,5
299677363,3037184775,6
299677363,3037184784,7
299677363,3037184789,8
299677363,3037184798,9
299677363,3037184801,10
299677363,3037184819,11
299677363,3037186554,12
299677363,3037186555,13
299677363,3037186556,14
299677363,3037186557,15
299677363,490002457,16
299677373,3037186537,0
299677373,3037186543,1
299677373,3037184816,2
299677373,3037184810,3
299677373,3037184813,4
299677373,3037186537,5
300522152,3045940852,0
300522152,3045940853,1
300522152,3045940854,2
300522152,3045940855,3
300522152,3045940837,4
300522152,3045940838,5
300522152,3045940839,6
300522152,3045940840,7
300522152,3045940841,8
300522152,3045940842,9
300522152,3045940850,10
300522152,3045940851,11
300522152,3045940843,12
300522152,3045940844,13
300522152,3045940845,14
300522152,3045940846,15
300522152,3045940847,16
300522152,3045940848,17
300522152,3045940849,18
300522152,3045940852,19
300584932,3046590624,0
300584932,3046590610,1
300584932,3046590601,2
300584932,3046590524,3
300584932,3046590523,4
300584932,3046590514,5
300584932,3046590513,6
300584932,3046590517,7
300584932,3046590538,8
300584932,3046590587,9
300584932,3046590603,10
300584932,3046590614,11
300584932,3046590580,12
300584932,3046590608,13
300584932,3046590625,14
300584932,3046590624,15
300584942,3046590590,0
300584942,3046590611,1
300584952,3046590533,0
300584952,3046590531,1
300584952,3046590530,2
300584952,3046590527,3
300584952,3046590526,4
300584952,3046590525,5
300584952,3046590528,6
300584952,3046590532,7
300584952,3046590535,8
300666201,3047675168,0
300666201,3047675169,1
300666201,3047675170,2
300666201,3047675171,3
300666201,3047675172,4
300666201,3047675173,5
300666201,3047675168,6
300946491,3050531248,0
300946491,3050531259,1
300946491,3050531283,2
300946501,3050531163,0
300946501,3050531164,1
300946501,3050531172,2
300946501,3050531179,3
300946501,3050531208,4
300946501,3050531233,5
300946501,3050531245,6
300946501,3050531251,7
300946501,3050531274,8
300946501,3050531292,9
300946501,3050531291,10
300946501,3050531287,11
300946501,3050531286,12
300946501,3050531170,13
300946501,3050531171,14
300946501,3050531168,15
300946501,3050531169,16
300946501,3050531163,17
300946511,3050531142,0
300946511,3050531143,1
300946523,3050531228,0
300946523,3050531229,1
300946523,3050531193,2
300951116,3050581258,0
300951116,3050581257,1
300951116,3050581263,2
300951116,3050581264,3
300951116,3050581258,4
300954211,3050618770,0
300954211,3050618771,1
300954211,3050618786,2
300954211,3050618782,3
300954211,3050618780,4
300954211,3050618768,5
300954211,3050618770,6
300954221,3050618783,0
300954221,3050618785,1
300954221,3050618789,2
300958555,3050665972,0
300958555,3050665974,1
301606187,3056748892,0
301606187,3056748904,1
301606187,3056748923,2
301606187,3056748913,3
301606187,3056748901,4
301606187,3056748907,5
301606187,3056748894,6
301606187,3056748890,7
301606187,3056748882,8
301606187,3056748853,9
301606187,3056748863,10
301606187,3056748868,11
301606187,3056748877,12
301606187,3056748867,13
301606187,3056748874,14
301606187,3056748872,15
301606187,3056748885,16
301606187,3056748892,17
301606197,3056747923,0
301606197,3056747924,1
301606207,3056747904,0
301606207,3056747896,1
301606207,3056747900,2
301606207,3056747905,3
301606207,3056747903,4
301606207,3056747902,5
301606207,3056747904,6
301606800,90348089,0
301606800,3056764265,1
301606800,3056764268,2
301606800,480283323,3
301861196,3060148844,0
301861196,3060148834,1
301861196,3060148825,2
301861196,3060148808,3
301861196,3060148842,4
301861196,3060148850,5
301861196,3060148847,6
301861196,3060148858,7
301861196,3060148851,8
301861196,3060148866,9
301861196,3060148868,10
301861196,3060148844,11
301861206,1097678880,0
301861206,3060148601,1
301861206,3060148590,2
301861206,3060148571,3
301861206,3060148568,4
301861206,3060148558,5
301861206,3060148559,6
301861206,3060148561,7
301861206,3060148563,8
301861206,3060148562,9
301861206,3060148569,10
301861206,3060148573,11
301861206,3060148585,12
301861206,3060148592,13
301861206,3060148594,14
301861206,1097679065,15
301861206,1097679061,16
301861206,1097678827,17
301861206,1097679222,18
301861206,1097678751,19
301861206,1097679155,20
301861206,1097678643,21
301861206,1097678869,22
301861206,1097678687,23
301861206,1097678960,24
301861206,1097679474,25
301861206,1097679633,26
301861206,1097679480,27
301861206,1097679266,28
301861206,1097678880,29
301861216,3060148848,0
301861216,3060148827,1
301861216,3060148828,2
301861216,3060148840,3
301861216,3060148855,4
301861216,3060148881,5
301861216,3060148874,6
301861216,3060148878,7
301861216,3060148848,8
301861226,3060148943,0
301861226,3060148938,1
301861226,3060148928,2
301861226,3060148918,3
301861226,3060148902,4
301861226,3060148910,5
301861226,3060148937,6
301861226,3060148942,7
301861226,3060148947,8
301861226,3060148954,9
301861236,3060148614,0
301861236,3060148625,1
301861246,3060148556,0
301861246,3060148538,1
301861256,3060148555,0
301861256,3060148545,1
301861256,3056764280,2
301861266,3060148597,0
301861266,3060148595,1
301861266,3060148583,2
301861266,3060148575,3
301861276,3060148771,0
301861276,3060148773,1
301861276,3060148779,2
301861276,3060148784,3
301861276,3060148785,4
301861286,3060148611,0
301861286,3060148618,1
301861286,3060148657,2
301861286,3060148658,3
301861286,3060148646,4
301861286,3060148626,5
301861286,3060148615,6
301867076,1488051363,0
301867076,1488051367,1
301867076,1488051386,2
301867076,1488051385,3
301867076,1488051383,4
301867076,1488051382,5
301867076,1488051393,6
301867076,1488051394,7
301867076,3060327515,8
301867076,1488051395,9
301867076,1488051410,10
301867088,3060327470,0
301867088,3060327484,1
301867088,3060327485,2
301867088,3060327487,3
301867088,3060327486,4
301867088,3060327483,5
301867088,3060327479,6
301867088,3060327478,7
301867088,3060327465,8
301913448,3060790298,0
301913448,3060790313,1
301959430,3061378780,0
301959430,4863001124,1
302012797,3062455038,0
302012797,3062455032,1
302012797,3062455033,2
302012797,3062455034,3
302012797,3062455035,4
302012797,3062455037,5
302012797,3062455040,6
302012797,3062455042,7
302012797,3062455046,8
302012797,3062455049,9
302012797,3062455050,10
302012797,3062455060,11
302012797,3062455061,12
302012797,3062455062,13
302012797,1090209012,14
302012797,1090208787,15
302012797,3062455048,16
302012797,3062455047,17
302012797,3062455045,18
302012797,3062455043,19
302012797,3062455041,20
302012797,3062455039,21
302012797,3062455038,22
302012807,3062455014,0
302012807,3062455015,1
302012807,3062454992,2
302012807,3062454991,3
302012807,3062454984,4
302012807,3062454983,5
302012807,3062455014,6
302012817,3062454762,0
302012817,3062454784,1
302012817,3062454763,2
302012817,3062454748,3
302012817,3062454735,4
302012817,3062451430,5
302012817,3062451407,6
302012817,3062451408,7
302012817,3062451410,8
302012817,3062451411,9
302012817,3062451429,10
302012817,3062454747,11
302012817,3062454761,12
302012827,3062455017,0
302012827,3062455018,1
302012837,3062454747,0
302012837,3062454748,1
302012847,3062454876,0
302012847,3062454881,1
302012847,3062454883,2
302012847,3062454884,3
302012857,3062454833,0
302012857,3062454820,1
302012857,3062454811,2
302012857,3062454810,3
302012857,3062454807,4
302012867,3062454805,0
302012867,3062454806,1
302012867,3062454804,2
302012867,3062454802,3
302012867,3062454803,4
302012867,3062454814,5
302012867,3062454819,6
302012867,3062454903,7
302013766,3062464157,0
302013766,3062464150,1
302013766,3062464142,2
302014176,3062468607,0
302014176,3062468589,1
302014176,3062468592,2
302014176,3062468587,3
302014176,3062468594,4
302014176,3062468601,5
302014176,3062468602,6
302014176,3062468604,7
302014176,3062468608,8
302014176,3062468613,9
302014176,3062468617,10
302014176,3062468625,11
302014176,3062468616,12
302014176,3062468614,13
302014176,3062468612,14
302014176,3062468610,15
302014176,3062468607,16
302014186,3062468850,0
302014186,3062468838,1
302014196,3062468624,0
302014196,3062468615,1
302014196,3062468598,2
302014196,3062468585,3
302014196,3062468578,4
302016109,3062486006,0
302016109,3062486018,1
302016109,3062486009,2
302016109,3062486000,3
302016109,3062486006,4
302016119,3062485948,0
302016119,3062485951,1
302016129,3062486046,0
302016129,3062486062,1
302016129,3062486071,2
302016129,187876725,3
302083758,3063221294,0
302083758,3063221304,1
302083758,3063221306,2
302083758,3063221296,3
302083758,3063221294,4
302114532,3063538650,0
302114532,3063538654,1
302114532,3063538652,2
302114532,3063538641,3
302114532,3063538650,4
302114544,187878995,0
302114544,3063538693,1
302114544,3063538694,2
302114544,3063538695,3
302125545,3063683871,0
302125545,3063683873,1
302125545,3063683875,2
302125545,3063683876,3
302125545,2214351546,4
302125545,2214351548,5
302125545,2214351484,6
302125545,2214351482,7
302125545,2214351456,8
302125545,2214351473,9
302125545,2214351436,10
302125545,2214351396,11
302125545,3063683870,12
302125545,3063683871,13
302125555,940957827,0
302125555,187846499,1
302125565,3063683833,0
302125565,3063683834,1
302125565,2203218939,2
302125565,3063683838,3
302125565,3063683839,4
302125565,2203218947,5
302125565,3063683841,6
302125565,3063683840,7
302125565,2203218942,8
302125565,3063683833,9
302125575,3063683980,0
302125575,3063683979,1
302125586,3063683979,0
302125586,3063683978,1
302125586,3063683984,2
302125586,3063683986,3
302125586,3063683981,4
302125586,2689282601,5
302126409,3063692787,0
302126409,3063692783,1
302126409,3069533440,2
302126409,3063692780,3
302130407,3063732325,0
302130407,3063732324,1
302130407,3063732320,2
302130407,3063732321,3
302130407,3063732325,4
302131835,3063751589,0
302131835,3063751588,1
302350084,1641230885,0
302350084,1641230887,1
302350084,1641230889,2
302350084,3066053392,3
302350084,3066053393,4
302350084,1641230890,5
302350084,1641230892,6
302350084,3037191816,7
302350084,3037191817,8
302350084,1641230895,9
302350084,187880916,10
302350258,1097679311,0
302350258,1097679111,1
302350258,3066054286,2
302350258,3066054285,3
302350258,3066054284,4
302350258,3066054283,5
302350258,3066054279,6
302350258,3066054278,7
302350258,3066054280,8
302350258,3066054282,9
302350258,1097679311,10
302352095,3066073464,0
302352095,3066073456,1
302352095,3066073446,2
302352095,3066073451,3
302352095,3066073460,4
302352095,3066073466,5
302352095,3066073469,6
302691654,3060149018,0
302691654,3069528618,1
302691654,3069528624,2
302691654,3069533234,3
302691654,3069533240,4
302691654,3069533252,5
302691654,3069533262,6
302691654,3069533263,7
302691654,3069533268,8
302691654,3069533269,9
302691665,3069533236,0
302691665,3069528630,1
302691665,3069528626,2
302691665,3069528622,3
302837294,3071141241,0
302837294,3071141243,1
302837294,3071141247,2
302837294,3071141250,3
302837294,3071141251,4
302837294,3071141255,5
302837294,3071141258,6
302837294,3071141262,7
302837294,3071141267,8
302837294,3071141297,9
302837294,3071141300,10
302837305,3071141458,0
302837305,3071141454,1
302837305,3071141453,2
302837305,3071141452,3
302837305,3071141451,4
302837305,3071141455,5
302837320,3071141470,0
302837320,187868000,1
302843119,3071219491,0
302843119,3071219493,1
302843119,3071219437,2
302843119,3071219436,3
302843119,3071219491,4
302843129,3071219517,0
302843129,3071219516,1
302843129,3071141383,2
302843129,3071219515,3
302843129,3071219514,4
302843129,3071219513,5
302843129,3071219512,6
302843129,3071219511,7
302843129,187960915,8
302843129,3071141281,9
302843139,3071219480,0
302843139,3071219445,1
302843139,3071218631,2
302843139,3071218628,3
302843139,3071218620,4
302977516,3072660285,0
302977516,3072660238,1
302977516,3072660239,2
302977516,3072660286,3
302977516,3072660285,4
302977526,3072660250,0
302977526,3072660251,1
302977526,3072660252,2
302977526,3072660275,3
302977526,3072660274,4
302977526,3072660273,5
302981283,3072724968,0
302981283,3072725069,1
302981283,3072725065,2
302981283,3072724966,3
302981283,3072724968,4
302981293,3072724720,0
302981293,3072724614,1
302981293,3072724616,2
302981293,3072724574,3
302981293,3072724573,4
302981293,3072724509,5
302981293,3072724502,6
302981293,3072724610,7
302981293,3072724611,8
302981293,3072724719,9
302981293,3072724720,10
302981303,3072724217,0
302981303,3072724228,1
302981303,3072724237,2
302981303,3072724261,3
302981303,3072724234,4
302981303,3072724229,5
302981303,3072724230,6
302981303,3072724218,7
302981303,3072724215,8
302981303,3072724211,9
302981303,3072724196,10
302981303,3072724190,11
302981303,3072724217,12
302981313,3072724548,0
302981313,3072724425,1
302981313,3072724426,2
302981313,3072724422,3
302981313,3072724423,4
302981313,3072724407,5
302981313,3072724408,6
302981313,3072724432,7
302981313,3072724431,8
302981313,3072724495,9
302981313,3072724497,10
302981313,3072724551,11
302981313,3072724549,12
302981313,3072724523,13
302981313,3072724521,14
302981313,3072724550,15
302981313,3072724548,16
302981323,3072724716,0
302981323,3072724717,1
302981323,3072724643,2
302981323,3072724645,3
302981323,3072724534,4
302981323,3072724532,5
302981323,3072724490,6
302981323,3072724488,7
302981323,3072724471,8
302981323,3072724470,9
302981323,3072724485,10
302981323,3072724484,11
302981323,3072724533,12
302981323,3072724531,13
302981323,3072724555,14
302981323,3072724554,15
302981323,3072724600,16
302981323,3072724599,17
302981323,3072724683,18
302981323,3072724684,19
302981323,3072724640,20
302981323,3072724641,21
302981323,3072724716,22
302981333,3072724311,0
302981333,3072724334,1
302981333,3072724268,2
302981333,3072724254,3
302981333,3072724311,4
302981343,3072724322,0
302981343,3072724323,1
302981343,3072724289,2
302981343,3072724286,3
302981343,3072724322,4
302981353,3072724507,0
302981353,3072724547,1
302981353,3072724469,2
302981353,3072724455,3
302981353,3072724507,4
302981363,3072724891,0
302981363,3072724920,1
302981363,3072724861,2
302981363,3072724816,3
302981363,3072724891,4
302981373,3072724930,0
302981373,3072725008,1
302981373,3072724935,2
302981373,3072724858,3
302981373,3072724930,4
302981383,3072725207,0
302981383,3072725205,1
302981383,3072725087,2
302981383,3072725090,3
302981383,3072725207,4
302981393,3072724971,0
302981393,3072724970,1
302981393,3072724886,2
302981393,3072724887,3
302981393,3072724932,4
302981393,3072724931,5
302981393,3072724971,6
302981403,3072725226,0
302981403,3072725225,1
302981403,3072725102,2
302981403,3072725101,3
302981403,3072725194,4
302981403,3072725209,5
302981403,3072725223,6
302981403,3072725226,7
302981414,3072724923,0
302981414,3072724860,1
302981414,3072724859,2
302981414,3072724926,3
302981414,3072724927,4
302981414,3072724941,5
302981414,3072724942,6
302981414,3072724922,7
302981414,3072724923,8
302981424,3072725114,0
302981424,3072725113,1
303119104,3074287092,0
303119104,3074287042,1
303119104,3074287043,2
303119104,3074287026,3
303119104,3074287027,4
303119104,3074287040,5
303119104,3074287041,6
303119104,3074287097,7
303119104,3074287096,8
303119104,3074287105,9
303119104,3074287104,10
303119104,3074287093,11
303119104,3074287092,12
303119114,3074287124,0
303119114,3074287123,1
303119114,3074287119,2
303119114,3074287120,3
303119114,3074287124,4
303119124,3074287149,0
303119124,3074287148,1
303119124,3074287147,2
303119124,3074287131,3
303119124,3074287132,4
303119124,3074287149,5
303119134,3074287219,0
303119134,3074287218,1
303119134,3074287256,2
303119134,3074287257,3
303119134,3074287246,4
303119134,3074287247,5
303119134,3074287219,6
303119144,2505519795,0
303119144,2505519793,1
303119144,2505519790,2
303119144,2505519789,3
303119144,2505519785,4
303119144,2505519782,5
303119144,2505519772,6
303119144,2505519760,7
303119144,2505519754,8
303120314,3074295584,0
303120314,3074295585,1
303120314,3074295583,2
303120314,3074295582,3
303120314,3074295584,4
303120327,3074298596,0
303120327,3074298597,1
303120327,3074298545,2
303120327,3074298544,3
303120327,3074298596,4
303120346,3074298615,0
303120346,3074298584,1
303120346,3074298583,2
303120346,3074298534,3
303120346,3074295632,4
303120346,3074298580,5
303120346,3074298581,6
303120346,3074298614,7
303120346,3074298615,8
303223996,3075615002,0
303223996,3075615003,1
303223996,3075615004,2
303223996,3075615005,3
303223996,3075615002,4
303224006,3075617444,0
303224006,3075617445,1
303224006,3075617446,2
303224006,3075617447,3
303224006,3075617444,4
303224016,3075617490,0
303224016,3075617491,1
303224016,3075617492,2
303224016,3075617493,3
303224016,3075617490,4
303225123,3075625662,0
303225123,3075625663,1
303225123,3075625664,2
303225123,3075625665,3
303225123,3075625662,4
303225139,3075625706,0
303225139,3075625707,1
